instrument,localSymbol,conId,expiry,exchange,multiplier,currency,file,firstDate,lastDate
NG,NGN31,343601325,20310626,NYMEX,10000.0,USD,NG/NGN31.csv,2018-11-29 00:00:00,2026-08-14 00:00:00
NG,NGQ31,343601334,20310729,NYMEX,10000.0,USD,NG/NGQ31.csv,2018-11-29 00:00:00,2026-08-14 00:00:00
NG,NGU31,343601355,20310827,NYMEX,10000.0,USD,NG/NGU31.csv,2018-11-29 00:00:00,2026-08-14 00:00:00
NG,NGV31,343601365,20310926,NYMEX,10000.0,USD,NG/NGV31.csv,2018-11-29 00:00:00,2026-08-14 00:00:00
NG,NGX31,343601385,20311029,NYMEX,10000.0,USD,NG/NGX31.csv,2018-11-29 00:00:00,2026-08-14 00:00:00
NG,NGZ31,343601400,20311125,NYMEX,10000.0,USD,NG/NGZ31.csv,2018-11-29 00:00:00,2026-08-14 00:00:00
NG,NGF32,393119154,20311229,NYMEX,10000.0,USD,NG/NGF32.csv,2019-11-29 00:00:00,2026-08-14 00:00:00
NG,NGG32,393119159,20320128,NYMEX,10000.0,USD,NG/NGG32.csv,2019-11-29 00:00:00,2026-08-14 00:00:00
NG,NGH32,393119160,20320225,NYMEX,10000.0,USD,NG/NGH32.csv,2019-11-29 00:00:00,2026-08-14 00:00:00
NG,NGJ32,393119165,20320329,NYMEX,10000.0,USD,NG/NGJ32.csv,2019-11-29 00:00:00,2026-08-14 00:00:00
NG,NGK32,393119168,20320428,NYMEX,10000.0,USD,NG/NGK32.csv,2019-11-29 00:00:00,2026-08-14 00:00:00
NG,NGM32,393119173,20320526,NYMEX,10000.0,USD,NG/NGM32.csv,2019-11-29 00:00:00,2026-08-14 00:00:00
NG,NGN32,393119178,20320628,NYMEX,10000.0,USD,NG/NGN32.csv,2019-11-29 00:00:00,2026-08-14 00:00:00
NG,NGQ32,393119183,20320728,NYMEX,10000.0,USD,NG/NGQ32.csv,2019-11-29 00:00:00,2026-08-14 00:00:00
NG,NGU32,393119185,20320827,NYMEX,10000.0,USD,NG/NGU32.csv,2019-11-29 00:00:00,2026-08-14 00:00:00
NG,NGV32,393119188,20320928,NYMEX,10000.0,USD,NG/NGV32.csv,2019-11-29 00:00:00,2026-08-14 00:00:00
NG,NGX32,393119195,20321027,NYMEX,10000.0,USD,NG/NGX32.csv,2019-11-29 00:00:00,2026-08-14 00:00:00
NG,NGZ32,393119198,20321126,NYMEX,10000.0,USD,NG/NGZ32.csv,2019-11-29 00:00:00,2026-08-14 00:00:00
NG,NGF33,457291586,20321229,NYMEX,10000.0,USD,NG/NGF33.csv,2020-11-27 00:00:00,2026-08-14 00:00:00
NG,NGG33,457291568,20330127,NYMEX,10000.0,USD,NG/NGG33.csv,2020-11-27 00:00:00,2026-08-14 00:00:00
NG,NGH33,457291606,20330224,NYMEX,10000.0,USD,NG/NGH33.csv,2020-11-27 00:00:00,2026-08-14 00:00:00
NG,NGJ33,457291583,20330329,NYMEX,10000.0,USD,NG/NGJ33.csv,2020-11-27 00:00:00,2026-08-14 00:00:00
NG,NGK33,457291612,20330427,NYMEX,10000.0,USD,NG/NGK33.csv,2020-11-27 00:00:00,2026-08-14 00:00:00
NG,NGM33,457291597,20330526,NYMEX,10000.0,USD,NG/NGM33.csv,2020-11-27 00:00:00,2026-08-14 00:00:00
NG,NGN33,457291578,20330628,NYMEX,10000.0,USD,NG/NGN33.csv,2020-11-27 00:00:00,2026-08-14 00:00:00
NG,NGQ33,457291573,20330727,NYMEX,10000.0,USD,NG/NGQ33.csv,2020-11-27 00:00:00,2026-08-14 00:00:00
NG,NGU33,457291603,20330829,NYMEX,10000.0,USD,NG/NGU33.csv,2020-11-27 00:00:00,2026-08-14 00:00:00
NG,NGV33,457291591,20330928,NYMEX,10000.0,USD,NG/NGV33.csv,2020-11-27 00:00:00,2026-08-14 00:00:00
NG,NGX33,457291609,20331027,NYMEX,10000.0,USD,NG/NGX33.csv,2020-11-27 00:00:00,2026-08-14 00:00:00
NG,NGZ33,457291592,20331128,NYMEX,10000.0,USD,NG/NGZ33.csv,2020-11-27 00:00:00,2026-08-14 00:00:00
NG,NGF34,529016978,20331228,NYMEX,10000.0,USD,NG/NGF34.csv,2021-11-29 00:00:00,2026-08-14 00:00:00
NG,NGG34,529016993,20340127,NYMEX,10000.0,USD,NG/NGG34.csv,2021-11-29 00:00:00,2026-08-14 00:00:00
NG,NGH34,529016984,20340224,NYMEX,10000.0,USD,NG/NGH34.csv,2021-11-29 00:00:00,2026-08-14 00:00:00
NG,NGJ34,529016983,20340329,NYMEX,10000.0,USD,NG/NGJ34.csv,2021-11-29 00:00:00,2026-08-14 00:00:00
NG,NGK34,529017006,20340426,NYMEX,10000.0,USD,NG/NGK34.csv,2021-11-29 00:00:00,2026-08-14 00:00:00
NG,NGM34,529016996,20340526,NYMEX,10000.0,USD,NG/NGM34.csv,2021-11-29 00:00:00,2026-08-14 00:00:00
NG,NGN34,529016989,20340628,NYMEX,10000.0,USD,NG/NGN34.csv,2021-11-29 00:00:00,2026-08-14 00:00:00
NG,NGQ34,529016969,20340727,NYMEX,10000.0,USD,NG/NGQ34.csv,2021-11-29 00:00:00,2026-08-14 00:00:00
NG,NGU34,529017003,20340829,NYMEX,10000.0,USD,NG/NGU34.csv,2021-11-29 00:00:00,2026-08-14 00:00:00
NG,NGV34,529016972,20340927,NYMEX,10000.0,USD,NG/NGV34.csv,2021-11-29 00:00:00,2026-08-14 00:00:00
NG,NGX34,529016963,20341027,NYMEX,10000.0,USD,NG/NGX34.csv,2021-11-29 00:00:00,2026-08-14 00:00:00
NG,NGZ34,529016966,20341128,NYMEX,10000.0,USD,NG/NGZ34.csv,2021-11-29 00:00:00,2026-08-14 00:00:00
NG,NGF35,600394670,20341227,NYMEX,10000.0,USD,NG/NGF35.csv,2022-11-29 00:00:00,2026-08-14 00:00:00
NG,NGG35,600394701,20350129,NYMEX,10000.0,USD,NG/NGG35.csv,2022-11-29 00:00:00,2026-08-14 00:00:00
NG,NGH35,600394713,20350226,NYMEX,10000.0,USD,NG/NGH35.csv,2022-11-29 00:00:00,2026-08-14 00:00:00
NG,NGJ35,600394696,20350328,NYMEX,10000.0,USD,NG/NGJ35.csv,2022-11-29 00:00:00,2026-08-14 00:00:00
NG,NGK35,600394710,20350426,NYMEX,10000.0,USD,NG/NGK35.csv,2022-11-29 00:00:00,2026-08-14 00:00:00
NG,NGM35,600394707,20350529,NYMEX,10000.0,USD,NG/NGM35.csv,2022-11-29 00:00:00,2026-08-14 00:00:00
NG,NGN35,600394695,20350627,NYMEX,10000.0,USD,NG/NGN35.csv,2022-11-29 00:00:00,2026-08-14 00:00:00
NG,NGQ35,600394682,20350727,NYMEX,10000.0,USD,NG/NGQ35.csv,2022-11-29 00:00:00,2026-08-14 00:00:00
NG,NGU35,600394677,20350829,NYMEX,10000.0,USD,NG/NGU35.csv,2022-11-29 00:00:00,2026-08-14 00:00:00
NG,NGV35,600394687,20350926,NYMEX,10000.0,USD,NG/NGV35.csv,2022-11-29 00:00:00,2026-08-14 00:00:00
NG,NGX35,600394672,20351029,NYMEX,10000.0,USD,NG/NGX35.csv,2022-11-29 00:00:00,2026-08-14 00:00:00
NG,NGZ35,600394690,20351128,NYMEX,10000.0,USD,NG/NGZ35.csv,2022-11-29 00:00:00,2026-08-14 00:00:00
NG,NGF36,668447106,20351227,NYMEX,10000.0,USD,NG/NGF36.csv,2023-11-29 00:00:00,2026-08-14 00:00:00
NG,NGG36,668447123,20360129,NYMEX,10000.0,USD,NG/NGG36.csv,2023-11-29 00:00:00,2026-08-14 00:00:00
NG,NGH36,668447111,20360227,NYMEX,10000.0,USD,NG/NGH36.csv,2023-11-29 00:00:00,2026-08-14 00:00:00
NG,NGJ36,668447101,20360327,NYMEX,10000.0,USD,NG/NGJ36.csv,2023-11-29 00:00:00,2026-08-14 00:00:00
NG,NGK36,668447117,20360428,NYMEX,10000.0,USD,NG/NGK36.csv,2023-11-29 00:00:00,2026-08-14 00:00:00
NG,NGM36,668447112,20360528,NYMEX,10000.0,USD,NG/NGM36.csv,2023-11-29 00:00:00,2026-08-14 00:00:00
NG,NGN36,668447132,20360626,NYMEX,10000.0,USD,NG/NGN36.csv,2023-11-29 00:00:00,2026-08-14 00:00:00
NG,NGQ36,668447096,20360729,NYMEX,10000.0,USD,NG/NGQ36.csv,2023-11-29 00:00:00,2026-08-14 00:00:00
NG,NGU36,668447136,20360827,NYMEX,10000.0,USD,NG/NGU36.csv,2023-11-29 00:00:00,2026-08-14 00:00:00
NG,NGV36,668447126,20360926,NYMEX,10000.0,USD,NG/NGV36.csv,2023-11-29 00:00:00,2026-08-14 00:00:00
NG,NGX36,668447141,20361029,NYMEX,10000.0,USD,NG/NGX36.csv,2023-11-29 00:00:00,2026-08-14 00:00:00
NG,NGZ36,668447129,20361125,NYMEX,10000.0,USD,NG/NGZ36.csv,2023-11-29 00:00:00,2026-08-14 00:00:00
NG,NGF37,744665686,20361229,NYMEX,10000.0,USD,NG/NGF37.csv,2024-11-27 00:00:00,2026-08-14 00:00:00
NG,NGG37,744665663,20370128,NYMEX,10000.0,USD,NG/NGG37.csv,2024-11-27 00:00:00,2026-08-14 00:00:00
NG,NGH37,744665683,20370225,NYMEX,10000.0,USD,NG/NGH37.csv,2024-11-27 00:00:00,2026-08-14 00:00:00
NG,NGJ37,744665701,20370327,NYMEX,10000.0,USD,NG/NGJ37.csv,2024-11-27 00:00:00,2026-08-14 00:00:00
NG,NGK37,744665696,20370428,NYMEX,10000.0,USD,NG/NGK37.csv,2024-11-27 00:00:00,2026-08-14 00:00:00
NG,NGM37,744665692,20370527,NYMEX,10000.0,USD,NG/NGM37.csv,2024-11-27 00:00:00,2026-08-14 00:00:00
NG,NGN37,744665689,20370626,NYMEX,10000.0,USD,NG/NGN37.csv,2024-11-27 00:00:00,2026-08-14 00:00:00
NG,NGQ37,744665677,20370729,NYMEX,10000.0,USD,NG/NGQ37.csv,2024-11-27 00:00:00,2026-08-14 00:00:00
NG,NGU37,744665672,20370827,NYMEX,10000.0,USD,NG/NGU37.csv,2024-11-27 00:00:00,2026-08-14 00:00:00
NG,NGV37,744665666,20370928,NYMEX,10000.0,USD,NG/NGV37.csv,2024-11-27 00:00:00,2026-08-14 00:00:00
NG,NGX37,744665671,20371028,NYMEX,10000.0,USD,NG/NGX37.csv,2024-11-27 00:00:00,2026-08-14 00:00:00
NG,NGZ37,744665706,20371125,NYMEX,10000.0,USD,NG/NGZ37.csv,2024-11-27 00:00:00,2026-08-14 00:00:00
NG,NGF38,834270189,20371229,NYMEX,10000.0,USD,NG/NGF38.csv,2025-11-26 00:00:00,2026-08-14 00:00:00
NG,NGG38,834270183,20380126,NYMEX,10000.0,USD,NG/NGG38.csv,2025-11-26 00:00:00,2026-08-14 00:00:00
NG,NGH38,834270195,20380223,NYMEX,10000.0,USD,NG/NGH38.csv,2025-11-26 00:00:00,2026-08-14 00:00:00
NG,NGJ38,834270201,20380328,NYMEX,10000.0,USD,NG/NGJ38.csv,2025-11-26 00:00:00,2026-08-14 00:00:00
NG,NGK38,834270178,20380427,NYMEX,10000.0,USD,NG/NGK38.csv,2025-11-26 00:00:00,2026-08-14 00:00:00
NG,NGM38,834270174,20380525,NYMEX,10000.0,USD,NG/NGM38.csv,2025-11-26 00:00:00,2026-08-14 00:00:00
NG,NGN38,834270198,20380627,NYMEX,10000.0,USD,NG/NGN38.csv,2025-11-26 00:00:00,2026-08-14 00:00:00
NG,NGQ38,834270161,20380727,NYMEX,10000.0,USD,NG/NGQ38.csv,2025-11-26 00:00:00,2026-08-14 00:00:00
NG,NGU38,834270171,20380826,NYMEX,10000.0,USD,NG/NGU38.csv,2025-11-26 00:00:00,2026-08-14 00:00:00
NG,NGV38,834270204,20380927,NYMEX,10000.0,USD,NG/NGV38.csv,2025-11-26 00:00:00,2026-08-14 00:00:00
NG,NGX38,834270164,20381026,NYMEX,10000.0,USD,NG/NGX38.csv,2025-11-26 00:00:00,2026-08-14 00:00:00
NG,NGZ38,834270184,20381125,NYMEX,10000.0,USD,NG/NGZ38.csv,2025-11-26 00:00:00,2026-08-14 00:00:00
MHG,MHGV5,662922796,20250926,COMEX,2500.0,USD,MHG/MHGV5.csv,2023-10-31 00:00:00,2025-09-26 00:00:00
MHG,MHGX5,668631625,20251029,COMEX,2500.0,USD,MHG/MHGX5.csv,2024-10-31 00:00:00,2025-10-30 00:00:00
MHG,MHGZ5,559306283,20251125,COMEX,2500.0,USD,MHG/MHGZ5.csv,2022-12-05 00:00:00,2025-11-26 00:00:00
MHG,MHGF6,681156905,20251229,COMEX,2500.0,USD,MHG/MHGF6.csv,2024-01-31 00:00:00,2025-12-30 00:00:00
MHG,MHGG6,687283350,20260128,COMEX,2500.0,USD,MHG/MHGG6.csv,2024-02-29 00:00:00,2026-01-29 00:00:00
MHG,MHGH6,559306199,20260225,COMEX,2500.0,USD,MHG/MHGH6.csv,2022-12-05 00:00:00,2026-02-26 00:00:00
MHG,MHGJ6,700079967,20260327,COMEX,2500.0,USD,MHG/MHGJ6.csv,2024-04-30 00:00:00,2026-03-27 00:00:00
MHG,MHGK6,559306154,20260428,COMEX,2500.0,USD,MHG/MHGK6.csv,2022-12-05 00:00:00,2026-04-29 00:00:00
MHG,MHGM6,712565987,20260527,COMEX,2500.0,USD,MHG/MHGM6.csv,2024-06-28 00:00:00,2026-05-28 00:00:00
MHG,MHGN6,559306200,20260626,COMEX,2500.0,USD,MHG/MHGN6.csv,2022-12-05 00:00:00,2026-06-26 00:00:00
MHG,MHGQ6,725809854,20260729,COMEX,2500.0,USD,MHG/MHGQ6.csv,2024-08-30 00:00:00,2026-07-30 00:00:00
MHG,MHGU6,559306209,20260827,COMEX,2500.0,USD,MHG/MHGU6.csv,2022-12-05 00:00:00,2026-08-14 00:00:00
MHG,MHGV6,738529105,20260928,COMEX,2500.0,USD,MHG/MHGV6.csv,2024-10-31 00:00:00,2026-08-14 00:00:00
MHG,MHGX6,744880162,20261028,COMEX,2500.0,USD,MHG/MHGX6.csv,2024-11-28 00:00:00,2026-08-14 00:00:00
MHG,MHGZ6,559306264,20261125,COMEX,2500.0,USD,MHG/MHGZ6.csv,2022-12-05 00:00:00,2026-08-14 00:00:00
MHG,MHGF7,758419025,20261229,COMEX,2500.0,USD,MHG/MHGF7.csv,2025-01-31 00:00:00,2026-08-14 00:00:00
MHG,MHGG7,765079334,20270127,COMEX,2500.0,USD,MHG/MHGG7.csv,2025-02-28 00:00:00,2026-08-14 00:00:00
MHG,MHGH7,559306293,20270224,COMEX,2500.0,USD,MHG/MHGH7.csv,2022-12-05 00:00:00,2026-08-14 00:00:00
MHG,MHGJ7,780853788,20270329,COMEX,2500.0,USD,MHG/MHGJ7.csv,2025-04-30 00:00:00,2026-08-14 00:00:00
MHG,MHGK7,559306298,20270428,COMEX,2500.0,USD,MHG/MHGK7.csv,2022-12-05 00:00:00,2026-08-14 00:00:00
MHG,MHGM7,795634846,20270526,COMEX,2500.0,USD,MHG/MHGM7.csv,2025-06-30 00:00:00,2026-08-14 00:00:00
MHG,MHGN7,559306222,20270628,COMEX,2500.0,USD,MHG/MHGN7.csv,2022-12-05 00:00:00,2026-08-14 00:00:00
MHG,MHGQ7,810619279,20270728,COMEX,2500.0,USD,MHG/MHGQ7.csv,2025-08-29 00:00:00,2026-08-14 00:00:00
MHG,MHGU7,570499440,20270827,COMEX,2500.0,USD,MHG/MHGU7.csv,2022-12-05 00:00:00,2026-08-14 00:00:00
MHG,MHGV7,827272704,20270928,COMEX,2500.0,USD,MHG/MHGV7.csv,2025-10-31 00:00:00,2026-08-14 00:00:00
MHG,MHGX7,834670131,20271027,COMEX,2500.0,USD,MHG/MHGX7.csv,2025-11-28 00:00:00,2026-08-14 00:00:00
MHG,MHGZ7,588626184,20271126,COMEX,2500.0,USD,MHG/MHGZ7.csv,2022-12-05 00:00:00,2026-08-14 00:00:00
MHG,MHGF8,850324547,20271229,COMEX,2500.0,USD,MHG/MHGF8.csv,2026-01-30 00:00:00,2026-08-14 00:00:00
MHG,MHGG8,858476426,20280127,COMEX,2500.0,USD,MHG/MHGG8.csv,2026-02-27 00:00:00,2026-08-14 00:00:00
MHG,MHGH8,605552429,20280225,COMEX,2500.0,USD,MHG/MHGH8.csv,2022-12-30 00:00:00,2026-08-14 00:00:00
MHG,MHGJ8,878376304,20280329,COMEX,2500.0,USD,MHG/MHGJ8.csv,2026-04-30 00:00:00,2026-08-14 00:00:00
MHG,MHGK8,616976490,20280426,COMEX,2500.0,USD,MHG/MHGK8.csv,2023-02-28 00:00:00,2026-08-14 00:00:00
MHG,MHGM8,896729522,20280526,COMEX,2500.0,USD,MHG/MHGM8.csv,2026-06-30 00:00:00,2026-08-14 00:00:00
MHG,MHGN8,628179583,20280628,COMEX,2500.0,USD,MHG/MHGN8.csv,2023-04-28 00:00:00,2026-08-14 00:00:00
MHG,MHGU8,639786996,20280829,COMEX,2500.0,USD,MHG/MHGU8.csv,2023-06-30 00:00:00,2026-08-14 00:00:00
MHG,MHGZ8,656780487,20281128,COMEX,2500.0,USD,MHG/MHGZ8.csv,2023-09-29 00:00:00,2026-08-14 00:00:00
MHG,MHGH9,674701644,20290226,COMEX,2500.0,USD,MHG/MHGH9.csv,2023-12-29 00:00:00,2026-08-14 00:00:00
MHG,MHGK9,687283347,20290426,COMEX,2500.0,USD,MHG/MHGK9.csv,2024-02-29 00:00:00,2026-08-14 00:00:00
MHG,MHGN9,700079971,20290627,COMEX,2500.0,USD,MHG/MHGN9.csv,2024-04-30 00:00:00,2026-08-14 00:00:00
MHG,MHGU9,712565983,20290829,COMEX,2500.0,USD,MHG/MHGU9.csv,2024-06-28 00:00:00,2026-08-14 00:00:00
MHG,MHGZ9,732156886,20291128,COMEX,2500.0,USD,MHG/MHGZ9.csv,2024-09-30 00:00:00,2026-08-14 00:00:00
MHG,MHGH0,751494406,20300226,COMEX,2500.0,USD,MHG/MHGH0.csv,2024-12-31 00:00:00,2026-08-14 00:00:00
MHG,MHGK0,765079337,20300426,COMEX,2500.0,USD,MHG/MHGK0.csv,2025-02-28 00:00:00,2026-08-14 00:00:00
MHG,MHGN0,780853792,20300626,COMEX,2500.0,USD,MHG/MHGN0.csv,2025-04-30 00:00:00,2026-08-14 00:00:00
MHG,MHGU0,795634843,20300828,COMEX,2500.0,USD,MHG/MHGU0.csv,2025-06-30 00:00:00,2026-08-14 00:00:00
MHG,MHGZ0,818285258,20301126,COMEX,2500.0,USD,MHG/MHGZ0.csv,2025-09-30 00:00:00,2026-08-14 00:00:00
MHG,MHGH1,842178327,20310226,COMEX,2500.0,USD,MHG/MHGH1.csv,2025-12-31 00:00:00,2026-08-14 00:00:00
MHG,MHGK1,858476431,20310428,COMEX,2500.0,USD,MHG/MHGK1.csv,2026-02-27 00:00:00,2026-08-14 00:00:00
MHG,MHGN1,878376302,20310626,COMEX,2500.0,USD,MHG/MHGN1.csv,2026-04-30 00:00:00,2026-08-14 00:00:00
MHG,MHGU1,896729516,20310827,COMEX,2500.0,USD,MHG/MHGU1.csv,2026-06-30 00:00:00,2026-08-14 00:00:00
HG,HGU5,447585333,20250926,COMEX,25000.0,USD,HG/HGU5.csv,2020-09-30 00:00:00,2025-09-26 00:00:00
HG,HGV5,662922793,20251029,COMEX,25000.0,USD,HG/HGV5.csv,2023-10-31 00:00:00,2025-10-30 00:00:00
HG,HGX5,668631619,20251125,COMEX,25000.0,USD,HG/HGX5.csv,2023-11-30 00:00:00,2025-11-26 00:00:00
